Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,3.49,320,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,128,120,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,150,skin pieces,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,CO,BR,6,,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,CO,,100,300,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,CO,,200,,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,FR,BR,60,75,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,FR,BR,25,25,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,,2,garments,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,22,22,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,12,12,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,MX,BR,,6,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,PE,,899,900,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,PE,,,30,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,SG,,120,,live,,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,US,BR,12,12,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,BR,,,4,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,CO,,,819,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,PE,,,100,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,3542,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,162,,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,744,340,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,4240,100,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,502,skin pieces,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,600,skin pieces,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,CO,,600,249,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,US,BR,300,,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,US,BR,570,720,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,PE,,,40,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,PE,,,1594,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,TH,,100,,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,TH,,,100,live,,T,D
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NO,CO,,,4,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NO,CO,,4,,specimens,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NO,PE,,5,5,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PH,CO,,,284,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,20,bodies,g,S,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,4,bodies,kg,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,108,bodies,,S,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,36,bodies,,S,R
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,264,fingerlings,,S,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,150,garments,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,150,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,96,specimens,,S,R
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,RU,IT,BR,,6,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SA,IT,BR,,2,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SG,CO,,1000,1000,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,PE,,,815,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TW,SG,,,300,live,,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,UA,IT,BR,,4,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,AU,BR,,9,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,350,cloth,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,1,derivatives,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,350,derivatives,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,8,garments,,Q,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,8550,garments,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,2290,leather products (large),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,9,,leather products (large),,T,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,941,2787,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,1139,9700,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,6640,28857,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,12000,meat,kg,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,21,,meat,kg,T,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,5126,,meat,kg,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,3985,1846,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,2,,skins,,T,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,1156,200,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,139,skin pieces,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,220,2110,skin pieces,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CA,BR,8,,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CA,BR,786,827,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,650,760,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,45,,live,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,,2,garments,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,62,62,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,4073,6602,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,14360,16720,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,200,500,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,US,152,,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,,40,,leather products (small),,P,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,,20,,leather products (small),,T,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,,2,,skin pieces,,P,I
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,40,834,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,10,,live,,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,240,,live,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,40312,48678,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,66,,meat,kg,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,XX,MC,BR,,3,leather products (small),,P,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ZA,SG,,,4,live,,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AE,BR,,,50,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AE,BR,,,250,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AE,BR,,,250,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AE,US,CO,1,1,live,,Z,I
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,US,BR,,14,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,CO,,,60,specimens,,S,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,US,BR,,230,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,CO,,,996,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,PE,,,10,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,PE,,,15,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,DE,PE,,7,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,94,94,leather products (small),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,1,1,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,2,2,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CL,PE,,32,482,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CL,PE,,150,1760,meat,kg,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,CO,,8000,2000,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,2,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,33,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,MY,,,200,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,PE,,1000,17791,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CO,PE,,,1,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CZ,PE,,40,20,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,CO,,50,50,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,PE,,150,203,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DK,PE,,,20,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,PE,,,2,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,150,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,10,garments,,Q,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,6,garments,,Q,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,1050,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,4,leather products (small),,Q,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,750,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,PE,,14,14,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,US,BR,28,,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,US,BR,,28,skin pieces,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,150,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,410,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,260,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,BR,,,150,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,KR,,1,1,specimens,,S,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,PE,,,100,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,,500,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,5,500,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,,,4,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,,,20,meat,kg,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,IT,BR,2,,garments,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,PE,,33323,28039,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BO,XX,,120,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,500,bodies,g,S,U
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,100,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,732,leather products (large),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,100,,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,416,500,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,,8,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,6,,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,65,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,1150,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,126,1450,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,204.3,490,meat,kg,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,14,,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,CO,,166,166,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,FR,BR,36,21,leather products (small),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,2,,garments,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,6,6,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,42,60,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,MY,,50,50,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,PE,,1796,1613,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,PE,,10.06,,meat,kg,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,US,BR,4,8,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,BR,,3,,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,CO,,200,200,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,IT,BR,,3,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MO,IT,BR,2,,garments,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BO,XX,,3526,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BO,,3526,,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,5305,leather products (large),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,486,486,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,283,,skins,,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,5878,940,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,283,skin pieces,,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,200,skin pieces,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,CO,,100,,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,PE,,40,40,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,PE,,98,114,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MY,CO,,,331,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,CO,,150,150,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,PE,,40,50,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NO,PE,,,3,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PH,PE,,,200,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PL,PE,,,60,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,192,bodies,,S,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,220,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,1165,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,1550,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,50,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,192,,specimens,,S,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SG,CO,,528,432,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,IT,BR,,9,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,PE,,,2,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,UA,PE,,,200,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,870,derivatives,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,17,4680,garments,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,4643,leather products (large),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,1420,3866,leather products (large),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,300,,leather products (small),m2,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,839,5520,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,31140,meat,kg,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,10160,meat,kg,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,40,,meat,kg,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,4437,1674,skins,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,124,,skins,,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,3114,1259,skins,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,60,,skin pieces,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,334,skin pieces,,T,F
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,378,1000,skin pieces,,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CA,BR,4,,leather products (small),,T,I
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CA,BR,308,,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,158,208,live,,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,4,,leather products (small),,P,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,2,,leather products (small),,P,I
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,,17,leather products (small),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,1,1,leather products (small),,T,W
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,7601,6074,leather products (small),,T,C
2018,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,248,,leather products (small),,T,R
